cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
2,6,1,6,1,2,0,2,29,2,1,2,0,0,0,0,6,0,4,2,38,0
4,6,1,5,1,2,0,0,29,2,1,2,0,0,0,0,6,0,4,2,38,1
32,66,7,64,346,37,20,8,302,13,0,9,0,4,1,12,41,14,35,4,188,1
25,186,3,142,394,33,1,38,841,57,14,65,0,5,59,67,171,36,133,10,277,0
37,186,3,121,394,33,1,0,839,56,14,65,0,5,59,67,171,36,133,10,277,1
26,91,2,125,108,16,13,5,343,8,8,25,3,3,45,16,71,5,79,6,188,0
24,96,1,114,124,17,13,0,362,8,8,26,4,3,43,17,75,4,83,6,188,1
34,150,12,105,554,49,34,3,946,24,16,39,0,37,10,125,179,101,110,12,412,0
33,150,7,104,554,49,33,0,944,24,16,39,0,37,10,125,178,101,109,12,406,1
16,58,1,48,576,40,18,2,226,30,0,9,1,1,19,3,34,6,22,2,128,0
21,52,1,39,549,39,18,0,210,30,0,6,1,1,17,3,33,6,22,1,123,1
8,9,1,8,0,2,2,0,35,0,1,3,1,0,5,0,2,0,2,3,31,1
11,127,1,44,528,33,0,48,412,25,6,11,0,49,12,64,100,79,69,7,163,0
8,127,1,25,528,33,0,0,412,25,6,11,0,49,12,64,100,79,69,7,163,1
18,60,4,50,61,15,6,19,257,17,7,21,0,35,0,81,74,57,54,5,102,0
15,60,2,49,61,15,6,0,257,17,7,21,0,35,0,80,74,57,54,5,102,1
5,17,1,1,116,17,9,1,71,8,0,0,0,0,9,1,11,0,9,0,50,0
6,17,1,1,116,17,9,0,71,8,0,0,0,0,10,1,11,0,9,0,49,1
43,85,3,103,615,46,36,16,468,41,2,20,8,1,37,5,81,7,47,6,218,0
52,85,3,100,617,46,36,0,467,41,2,20,8,1,37,5,81,7,47,6,218,1
19,46,27,28,153,23,13,4,245,18,7,10,2,0,3,19,54,15,96,5,208,0
16,46,6,28,153,23,13,0,245,18,7,10,2,0,3,19,54,15,96,5,208,1
18,41,2,63,66,12,3,8,209,6,14,3,5,0,38,18,69,22,63,4,101,1
29,58,10,85,18,24,21,10,287,11,0,10,0,1,1,7,31,3,28,5,177,0
29,58,5,83,18,24,21,0,286,11,0,10,0,1,1,7,31,3,28,5,177,1
15,99,4,51,2213,77,68,7,538,72,1,4,2,0,150,72,144,28,87,4,230,0
31,99,4,46,2213,77,68,0,538,72,1,4,2,0,150,72,144,28,87,4,230,1
79,370,9,204,6937,142,43,3,1166,68,24,113,1,36,1,145,220,52,146,9,348,0
71,370,6,195,6937,142,43,0,1166,68,24,113,1,36,1,145,220,52,146,9,348,1
51,57,11,48,95,28,58,0,396,22,12,15,0,4,5,23,84,14,105,6,372,0
42,57,4,48,95,28,58,0,396,22,12,15,0,4,5,23,84,14,105,6,372,1
159,400,4,243,53628,331,8,260,3319,392,0,32,0,4,73,33,65,0,97,3,1208,0
188,400,4,198,53628,331,8,0,3319,392,0,32,0,4,73,33,65,0,97,3,1208,1
4,8,2,5,4,5,1,0,29,2,0,0,0,1,4,1,1,0,1,1,18,1
10,24,2,24,10,5,0,0,73,9,2,7,0,0,1,9,15,2,14,6,78,0
16,23,1,23,10,5,0,0,71,9,2,6,0,0,1,9,15,2,14,5,78,1
12,62,3,66,545,39,44,5,398,18,0,8,0,10,17,53,103,57,55,3,153,0
9,62,2,66,541,39,44,0,398,18,0,8,0,10,17,53,103,57,55,3,153,1
9,28,1,28,168,20,3,11,145,19,0,2,0,4,13,1,7,1,9,3,168,0
20,28,1,20,164,20,3,0,144,19,0,2,0,4,13,1,6,1,8,3,167,1
3,48,1,15,1,10,5,0,154,30,0,20,0,3,14,11,16,0,10,3,43,0
6,48,1,13,1,10,5,0,154,30,0,20,0,3,14,11,16,0,10,3,43,1
30,46,5,65,0,15,11,15,255,4,0,4,2,0,18,0,34,0,26,8,181,0
28,45,4,66,0,15,11,0,252,4,0,3,2,0,18,0,33,0,26,8,181,1
47,148,10,120,2,76,18,1,603,31,2,43,1,6,2,54,88,10,55,9,289,1
62,303,11,207,3105,108,57,2,1459,72,9,59,17,14,104,58,171,11,127,22,599,0
85,303,8,198,3105,108,57,0,1459,72,9,59,17,14,104,58,171,11,127,22,599,1
22,25,7,66,0,10,7,5,212,5,2,2,4,3,26,42,21,1,21,4,147,0
28,23,6,64,0,10,7,0,202,4,2,2,4,1,24,41,20,1,20,4,145,1
5,8,1,10,2,5,2,1,44,1,1,2,0,5,0,18,10,14,9,1,27,0
3,8,1,10,2,5,2,0,44,1,1,2,0,5,0,18,10,14,9,1,27,1
29,98,18,149,838,63,29,17,618,34,7,15,3,8,25,58,131,25,111,5,322,0
87,97,13,142,838,63,29,0,614,34,7,14,3,8,25,58,131,25,111,4,321,1
20,23,2,42,5,6,16,8,195,0,6,7,0,2,15,85,35,15,31,4,109,0
19,23,1,42,5,6,16,0,193,0,6,7,0,2,15,85,33,15,29,4,105,1
5,13,1,14,0,7,1,0,39,5,1,2,0,0,2,0,1,0,2,4,23,1
9,49,2,38,78,13,0,38,160,4,6,26,0,0,10,66,48,4,32,2,66,0
8,49,1,38,78,13,0,0,160,4,6,26,0,0,10,66,48,4,32,2,66,1
14,29,1,42,166,20,8,0,160,17,0,5,0,1,25,3,20,0,20,3,137,0
16,29,1,42,166,20,8,0,158,17,0,5,0,1,23,3,20,0,20,3,134,1
14,35,1,54,1,11,5,0,159,7,3,3,4,0,15,2,16,3,14,3,86,0
15,35,1,51,1,11,5,0,159,7,3,3,4,0,15,2,16,3,14,3,86,1
7,27,3,57,87,15,7,1,156,10,2,6,0,0,18,73,20,2,14,2,85,0
23,27,2,55,87,15,7,0,156,10,2,6,0,0,18,73,20,2,14,2,85,1
2,37,1,17,154,21,19,1,163,21,3,14,0,5,10,8,39,7,31,2,93,0
7,37,1,16,154,21,19,0,163,21,3,14,0,5,10,8,39,7,31,2,93,1
43,53,3,73,139,39,19,10,434,38,0,6,3,0,23,1,60,0,57,3,321,1
24,22,1,52,0,9,7,0,122,1,0,3,2,1,17,9,28,5,31,3,85,0
22,22,1,48,0,9,7,0,122,1,0,3,2,1,17,7,28,3,31,3,84,1
15,19,4,51,4,13,4,12,146,18,0,2,1,0,11,0,9,2,10,3,83,0
26,21,4,42,4,13,4,0,151,16,1,2,1,0,12,0,10,2,10,4,83,1
5,6,2,7,1,2,0,2,32,4,0,1,0,0,15,1,7,4,7,2,39,0
6,6,1,7,1,2,0,0,32,4,0,1,0,0,15,2,7,5,7,2,39,1
6,16,1,20,21,7,0,0,139,1,2,0,6,2,32,12,16,5,15,3,109,0
5,16,1,20,21,7,0,0,137,1,2,0,5,2,32,12,16,5,15,2,109,1
2,7,1,8,0,1,0,0,23,0,0,3,0,0,12,0,1,0,1,1,12,0
1,7,1,8,0,1,0,0,23,0,0,3,0,0,12,0,1,0,1,1,12,1
10,61,1,57,89,19,7,0,255,8,5,22,0,1,7,75,78,6,56,4,149,1
41,66,11,49,608,48,28,4,375,30,2,8,0,1,7,34,71,11,41,4,190,0
34,66,5,46,612,48,28,0,377,30,2,8,0,1,7,34,71,11,41,5,190,1
67,361,2,391,1048,50,14,7,1387,45,37,100,9,31,125,18,298,20,230,7,474,0
82,360,2,382,1048,50,14,0,1384,45,37,100,9,31,125,18,298,20,230,7,474,1
9,35,1,58,7,7,3,1,215,15,5,12,0,0,21,18,52,5,44,4,96,0
15,29,1,44,5,6,3,0,172,13,3,11,0,0,5,16,42,1,34,4,81,1
28,14,11,31,0,12,7,0,152,7,0,2,0,0,0,5,14,4,13,2,91,0
34,14,10,30,0,12,7,0,152,7,0,2,0,0,0,5,14,4,13,2,91,1
206,814,48,730,12359,262,80,33,4057,87,49,247,28,54,216,210,774,113,500,38,1178,0
179,814,47,701,12359,262,80,0,4056,87,49,247,28,54,216,210,774,113,500,38,1178,1
47,121,12,149,505,40,24,11,619,19,6,35,9,0,38,12,105,10,89,5,242,1
13,106,2,34,1,26,29,4,537,20,12,33,4,18,7,87,154,31,78,4,308,0
12,106,2,34,1,26,29,0,536,20,12,33,4,18,7,87,153,31,78,4,308,1
84,105,23,177,32,48,20,0,831,7,4,23,4,4,24,13,93,6,84,10,490,0
86,105,22,177,32,48,20,0,831,7,4,23,4,4,24,13,93,6,84,10,490,1
44,59,14,47,135,33,8,3,423,15,4,8,0,6,9,7,36,3,33,7,357,0
37,53,9,41,100,29,8,0,387,15,4,8,0,4,9,7,36,3,33,5,338,1
2,11,2,12,0,8,1,2,49,8,0,3,0,0,7,0,5,0,3,1,26,0
5,11,1,9,0,8,1,0,50,8,0,3,0,0,9,0,5,0,3,1,27,1
15,7,2,22,6,5,4,0,59,4,0,0,0,0,3,0,8,0,9,2,75,0
20,7,2,22,6,5,4,0,59,4,0,0,0,0,3,0,8,0,9,2,75,1
33,352,26,237,5375,135,50,26,2063,103,20,97,12,31,47,113,365,129,247,24,871,1
25,112,3,54,177,31,16,8,490,31,8,29,2,5,21,28,120,12,69,4,345,0
24,113,2,55,177,31,16,0,494,31,8,30,2,5,21,29,120,12,69,4,345,1
16,63,1,66,0,22,15,10,219,28,2,30,1,0,7,18,44,1,40,4,108,0
32,63,1,61,0,22,15,0,219,28,2,30,1,0,7,18,44,1,40,4,107,1
25,29,9,39,31,21,15,0,295,3,0,6,0,0,0,8,37,0,29,3,222,0
28,29,6,40,31,21,15,0,295,3,0,4,0,0,0,8,37,0,29,3,222,1
14,259,1,160,3649,90,14,26,1010,69,35,78,4,18,44,164,240,34,164,4,435,0
39,257,1,134,3649,90,14,0,1008,69,35,76,4,18,44,164,240,34,164,4,435,1
40,46,8,103,195,28,10,6,299,7,1,5,1,0,16,14,45,4,38,5,219,0
42,46,5,103,195,28,10,0,298,7,1,5,1,0,16,14,45,4,38,5,219,1
32,91,4,99,115,20,13,7,381,9,9,26,3,10,34,62,93,10,70,9,195,1
2,17,1,7,3,3,0,2,59,6,3,6,0,5,1,3,12,7,7,3,64,0
3,16,1,7,3,3,0,0,56,5,3,6,0,5,1,3,12,7,7,3,64,1
71,328,12,131,3047,101,31,7,1662,65,34,58,0,24,10,81,190,45,149,16,772,0
61,328,12,114,3047,101,31,0,1661,65,34,58,0,24,10,81,189,45,149,16,772,1
7,21,3,16,0,16,2,0,92,4,0,2,0,1,0,5,3,2,3,2,48,0
9,21,3,16,0,16,2,0,92,4,0,2,0,1,0,5,3,2,3,2,48,1
146,1483,10,414,1007,84,51,35,6002,81,68,799,26,94,338,791,2016,166,779,18,586,0
230,1483,10,346,1007,84,51,0,6001,81,68,799,26,94,338,791,2015,166,779,18,586,1
25,98,3,81,905,59,5,4,422,31,10,6,4,34,30,86,109,37,73,5,194,0
18,98,2,81,905,59,5,0,422,31,10,6,4,34,30,87,109,38,73,5,194,1
61,224,9,135,2949,98,67,1,1377,80,2,73,0,12,17,55,184,0,96,11,504,1
13,11,6,11,4,11,6,1,103,6,0,0,0,0,14,1,7,4,7,0,83,0
13,11,3,11,4,11,6,0,103,6,0,0,0,0,14,1,7,4,7,0,83,1
2,25,3,22,21,15,4,0,143,13,5,4,8,0,0,10,16,0,12,2,51,0
12,25,1,21,21,15,4,0,142,13,5,4,8,2,0,10,19,0,17,2,51,1
57,188,103,38,1157,150,13,17,1631,55,0,24,0,0,124,0,76,33,41,11,939,0
46,188,21,36,1157,150,13,0,1631,55,0,24,0,0,124,0,76,33,41,11,939,1
27,109,12,89,350,38,102,40,604,64,10,35,5,3,77,33,168,5,154,8,312,0
41,109,6,85,350,38,102,0,604,64,10,35,5,3,77,33,168,5,154,8,312,1
52,242,3,213,2,66,7,3,1240,8,13,50,49,13,130,55,182,12,136,9,306,0
61,242,2,215,2,66,7,0,1240,8,13,50,49,13,130,55,182,12,136,9,306,1
19,21,2,11,30,9,3,0,84,1,0,0,0,1,0,1,4,0,4,1,48,1
7,9,2,6,1,3,1,0,46,6,0,4,2,0,3,1,6,0,6,3,29,0
8,9,1,6,1,3,1,0,46,6,0,4,2,0,3,1,6,0,6,3,29,1
47,107,8,66,370,46,21,2,559,18,3,29,1,3,29,10,62,8,37,3,297,0
44,107,7,60,370,46,21,0,559,18,3,29,1,3,29,11,62,8,37,3,297,1
19,31,2,86,61,14,2,0,157,13,2,7,0,1,24,3,60,1,57,2,150,0
23,31,1,82,61,14,2,0,157,13,2,7,0,1,23,3,60,1,57,2,150,1
202,405,40,256,3207,294,31,38,3307,77,18,48,13,6,7,31,137,4,103,13,3345,0
106,405,28,205,3207,294,31,0,3307,77,18,48,13,6,7,31,137,4,103,13,3345,1
5,6,2,6,10,5,0,0,22,0,0,0,0,0,1,0,0,0,0,1,22,0
2,5,1,4,10,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,18,1
37,49,3,104,54,13,19,7,369,22,0,9,5,0,55,1,56,5,63,4,287,1
10,34,2,32,45,10,2,1,142,8,4,12,0,3,16,3,32,0,27,5,135,0
15,34,1,31,45,10,2,0,142,8,4,13,0,3,16,3,32,0,27,5,135,1
2,111,1,27,135,27,23,24,312,34,0,28,2,0,83,16,65,10,31,2,124,0
4,110,1,27,139,27,23,0,312,34,0,27,2,0,83,16,65,10,31,2,124,1
47,100,12,81,16,26,68,6,933,17,8,31,0,2,8,134,148,31,119,12,474,0
39,99,6,81,16,26,68,0,929,17,8,30,0,2,8,134,148,31,119,12,474,1
20,121,7,113,1051,56,15,11,604,23,7,18,13,6,9,10,49,10,36,13,468,0
49,123,4,103,1055,56,15,0,608,23,7,19,13,6,9,11,49,10,36,13,468,1
7,9,2,11,1,6,6,0,31,3,0,0,0,3,11,0,4,1,6,0,41,0
8,9,1,11,1,6,6,0,31,3,0,0,0,2,11,0,4,2,6,0,41,1
73,188,1,191,564,52,30,7,739,39,32,46,2,0,30,23,126,3,100,5,259,1
17,53,3,68,89,20,18,1,282,15,4,9,5,2,1,6,36,2,33,9,154,0
23,53,3,67,89,20,18,0,282,15,4,9,5,2,1,6,36,2,33,9,154,1
27,99,67,202,22,38,48,44,1220,20,8,18,6,4,86,445,115,17,113,21,508,0
106,99,24,193,22,38,48,0,1220,20,8,18,6,4,86,445,115,17,113,21,508,1
1,12,1,18,3,3,24,13,96,6,0,4,0,3,25,46,33,5,29,2,65,0
7,12,1,18,3,3,24,0,91,6,0,4,0,3,25,43,30,4,28,2,64,1
3,2,1,0,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,0
4,2,1,0,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,1
8,30,1,9,0,13,3,3,116,16,0,9,0,0,3,5,15,2,7,2,46,0
9,31,1,9,0,13,3,0,115,16,0,10,0,0,3,5,15,2,7,2,46,1
25,40,2,33,0,10,8,2,164,3,3,12,0,3,10,9,35,19,28,3,137,1
17,125,2,63,888,45,18,12,380,23,6,29,4,6,63,19,52,14,40,5,130,0
25,125,1,53,888,45,18,0,380,23,6,29,4,6,63,19,52,14,40,5,130,1
8,54,2,31,130,17,1,1,226,15,24,1,1,2,88,10,20,16,18,3,184,0
10,54,1,31,130,17,1,0,226,15,24,1,1,2,79,10,20,16,18,3,179,1
25,191,6,158,701,45,22,50,751,39,31,53,2,17,100,38,151,19,118,6,354,0
43,192,4,128,701,45,22,0,752,39,31,53,2,17,100,38,152,19,119,6,355,1
34,37,1,115,1,14,3,2,230,18,0,5,0,0,42,1,35,0,45,3,147,0
35,37,1,115,1,14,3,0,230,18,0,5,0,0,42,1,35,0,45,3,147,1
23,70,1,68,526,37,13,0,262,25,1,13,0,1,34,4,41,4,35,3,125,0
28,68,1,63,496,36,13,0,257,25,1,13,0,1,33,4,41,4,35,3,124,1
20,91,5,77,581,46,32,18,600,39,0,25,8,1,26,16,76,5,58,5,387,1
1,4,1,3,0,4,2,0,28,2,0,0,0,0,0,0,2,0,2,0,12,0
12,4,1,3,0,4,2,0,28,2,0,0,0,0,0,0,2,0,2,0,12,1
36,39,8,84,13,17,6,0,277,15,4,8,0,0,6,1,38,2,35,4,153,0
52,39,5,82,13,17,6,0,277,15,4,7,0,0,6,1,38,2,35,4,155,1
21,69,2,90,0,26,7,15,256,19,3,10,5,9,16,8,35,9,33,4,132,0
37,69,2,89,0,26,7,0,255,19,3,10,5,9,16,8,35,9,33,4,132,1
36,58,22,42,135,39,12,41,448,39,3,9,0,0,84,0,27,0,26,2,201,0
82,58,22,38,135,39,12,0,448,39,3,9,0,0,84,0,27,0,26,2,201,1
21,130,2,119,2132,73,20,13,680,46,0,25,7,0,72,12,94,16,49,5,372,0
26,130,2,112,2132,73,20,0,678,46,0,25,7,0,72,12,94,16,49,5,372,1
9,7,2,18,7,6,4,0,48,1,0,1,0,0,5,0,11,0,11,1,69,1
3,14,2,0,78,14,0,0,85,0,0,0,0,0,0,0,0,0,0,0,149,0
1,14,2,0,78,14,0,0,85,0,0,0,0,0,0,0,0,0,0,0,148,1
19,57,2,26,150,24,5,4,210,33,6,27,0,0,18,6,12,0,11,3,98,0
21,57,1,26,150,24,5,0,210,33,6,27,0,0,18,6,12,0,11,3,97,1
16,53,4,63,13,13,15,2,264,10,9,19,2,1,5,7,58,4,41,6,143,0
29,52,4,52,15,13,15,0,261,9,9,19,2,1,5,7,58,4,41,6,143,1
50,157,10,127,2,83,18,1,630,33,2,45,1,6,3,54,90,11,56,9,299,0
41,157,7,127,2,83,18,0,629,33,2,45,1,6,3,54,90,11,56,9,299,1
6,102,1,42,932,76,24,12,868,70,3,23,0,9,17,187,162,157,43,1,322,0
5,102,1,39,932,76,24,0,868,70,3,23,0,9,17,187,162,157,43,1,322,1
13,19,4,43,0,9,11,6,128,2,0,6,1,4,7,13,22,7,20,4,67,1
19,78,1,77,60,12,2,26,327,16,5,21,12,8,48,19,62,15,36,6,176,0
17,76,1,76,64,12,1,0,316,16,5,21,12,8,44,19,60,13,35,6,171,1
36,23,1,75,0,10,5,11,140,9,4,0,0,0,12,3,54,2,49,2,102,0
33,22,1,72,0,10,5,0,132,9,4,0,0,0,12,3,51,2,48,2,101,1
3,3,1,3,0,2,3,1,24,1,0,0,1,0,1,0,3,0,3,1,39,0
4,3,1,2,0,2,3,0,24,1,0,0,1,0,1,0,3,0,3,1,39,1
106,89,5,141,110,28,10,25,386,36,12,39,6,2,78,20,71,7,69,5,228,0
113,89,5,132,110,28,10,0,386,36,12,39,6,2,78,20,71,7,69,5,228,1
21,12,1,30,0,6,2,0,90,8,0,0,2,0,32,0,25,1,21,1,51,0
28,11,1,29,0,5,2,0,87,7,0,0,2,0,32,0,25,1,21,1,48,1
55,232,3,228,553,46,18,10,973,65,0,53,10,9,117,17,164,6,161,8,301,1
50,472,16,201,3803,114,32,9,1530,97,17,180,2,36,3,63,269,91,157,13,479,0
39,464,13,178,3717,113,31,0,1501,96,16,174,2,36,3,63,256,91,151,13,467,1
20,30,5,46,10,8,15,0,264,7,2,10,0,1,34,11,30,0,24,4,176,0
21,30,2,45,10,8,15,0,262,7,2,10,0,1,34,11,30,0,24,4,176,1
147,315,169,350,148,148,8,0,2430,182,4,73,9,5,93,139,207,11,161,60,1317,0
300,311,53,338,148,148,7,0,2370,181,3,73,7,4,92,136,199,11,155,60,1293,1
8,2,2,2,0,2,2,0,30,1,0,0,0,0,2,0,3,0,3,0,35,0
10,2,1,2,0,2,2,0,32,1,0,0,0,0,2,0,3,0,3,0,41,1
7,37,2,19,0,9,8,0,130,9,1,8,3,3,8,2,21,3,12,4,70,0
10,36,1,19,0,8,8,0,119,9,1,8,3,3,8,2,21,3,12,4,68,1
12,56,13,11,36,42,13,3,389,3,6,1,0,0,2,7,53,8,26,5,153,0
82,289,26,219,300,57,27,29,1248,48,40,79,7,12,186,58,279,53,194,23,555,0
23,163,5,128,206,30,22,4,602,20,8,25,0,48,19,372,182,175,133,4,213,0
12,32,2,46,3,8,22,1,182,4,1,6,4,0,11,8,27,0,28,6,119,0
26,33,10,35,11,20,15,3,294,3,0,6,0,0,8,13,22,0,23,3,142,0
70,52,9,136,147,37,26,3,380,13,0,4,0,2,6,13,46,0,54,6,210,0
43,47,11,80,14,20,20,0,359,12,5,18,0,0,22,7,37,5,47,10,156,0
39,64,2,96,65,19,18,24,270,19,3,16,1,4,27,13,71,2,67,3,149,0
15,16,2,5,103,15,2,0,66,5,0,1,0,0,2,1,3,0,2,1,85,0
5,152,1,35,12,17,26,7,579,18,16,51,0,10,35,83,140,20,53,6,140,0
16,33,1,50,15,7,6,11,168,4,9,5,4,1,21,27,52,23,43,4,137,0
28,26,1,58,35,14,4,1,143,13,3,2,0,2,52,2,38,2,36,3,98,0
8,14,1,12,2,4,2,0,58,3,5,2,0,0,0,0,14,0,13,3,39,0
9,10,1,20,0,4,6,0,63,1,2,2,4,0,29,3,20,3,18,3,82,0
25,19,5,32,0,7,9,1,152,4,0,2,4,0,9,8,14,5,18,4,88,0
101,92,29,197,38,52,23,0,918,9,4,12,7,2,21,12,101,5,92,12,534,0
59,218,3,155,1759,71,47,9,803,32,13,74,0,1,44,52,191,9,138,6,307,0
8,9,6,20,1,7,1,0,90,7,0,1,0,0,12,1,4,0,3,3,45,0
10,8,3,5,2,7,2,0,42,2,0,1,0,1,1,0,3,0,2,0,37,0
8,51,2,51,0,19,11,0,280,6,8,11,5,0,4,7,34,3,30,7,170,0
33,101,3,108,230,62,5,0,345,8,0,9,0,7,1,2,9,0,6,1,200,0
8,1,1,1,0,1,9,1,23,0,0,0,0,0,9,1,3,0,9,0,41,0
7,6,2,14,13,6,1,0,28,0,0,0,0,1,4,0,1,0,2,0,21,0
7,15,3,8,25,10,2,0,89,7,0,0,3,0,2,0,5,0,4,2,65,0
16,10,2,25,3,6,4,0,75,1,1,0,1,0,1,0,10,1,10,3,61,0
10,11,1,15,9,7,1,2,76,7,2,2,0,0,0,0,10,0,11,1,91,0
8,43,2,23,136,17,0,0,188,13,20,2,0,4,46,6,23,16,22,2,142,0
19,55,4,60,171,37,16,8,396,28,3,6,2,0,12,6,44,3,39,3,335,0
6,5,2,14,6,4,0,0,42,1,1,0,0,0,37,0,5,0,5,1,39,0
10,146,2,51,3648,100,10,8,656,92,0,16,0,7,5,30,142,21,40,3,156,0
25,261,4,140,870,120,3,12,1259,43,12,98,0,21,18,86,125,44,83,4,310,0
16,17,2,31,8,5,3,0,76,2,3,3,0,0,9,0,8,1,10,3,87,1
3,6,2,13,0,3,1,0,53,1,0,0,0,0,1,0,4,0,4,1,50,0
8,6,2,13,0,3,1,0,53,1,0,0,0,0,1,0,4,0,4,1,50,1
4,30,2,22,29,15,5,2,141,17,1,8,1,0,11,9,16,11,13,1,152,0
7,30,2,18,29,15,5,0,141,17,1,8,1,0,11,9,16,11,13,1,152,1
225,877,52,784,13344,275,85,16,4340,94,50,263,33,55,231,215,813,111,528,40,1272,0
229,876,51,755,13344,275,85,0,4340,94,50,263,33,55,231,215,813,111,528,40,1272,1
14,55,3,40,267,31,17,4,232,4,3,2,0,6,0,19,58,30,41,5,123,0
13,54,2,38,267,31,17,0,227,4,3,2,0,6,0,18,57,29,41,5,122,1
3,3,1,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,108,0
3,3,1,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,111,1
73,264,3,119,2788,77,13,9,1017,99,21,83,9,20,134,41,148,16,108,5,331,1
9,22,1,9,71,14,2,0,69,4,0,7,0,0,1,0,6,0,6,1,57,0
9,22,1,9,71,14,2,0,69,4,0,7,0,0,1,0,6,0,6,1,58,1
10,47,1,53,10,8,6,16,256,11,4,8,7,3,49,24,102,27,54,3,118,0
21,47,1,49,10,8,6,0,256,11,4,8,7,3,49,25,102,27,54,3,118,1
13,25,3,33,83,15,3,0,101,19,1,1,0,0,3,1,9,1,8,3,83,0
13,24,1,29,83,14,3,0,90,18,1,1,0,0,3,1,9,1,8,3,76,1
9,24,3,40,40,13,7,10,116,9,1,4,0,1,2,2,13,3,13,6,69,0
18,24,3,39,40,13,7,0,116,9,1,4,0,1,2,2,13,3,13,6,69,1
33,63,16,73,165,29,9,4,391,21,0,3,6,3,1,4,26,2,20,9,164,0
36,62,7,70,165,29,8,0,385,20,0,3,6,3,1,4,25,2,19,9,162,1
3,15,1,16,5,6,4,0,58,3,1,1,0,0,4,0,10,0,8,4,36,1
14,54,2,37,368,34,4,0,224,19,9,4,1,0,12,13,36,16,28,3,124,0
17,54,2,35,368,34,4,0,223,19,9,4,1,0,12,13,35,16,27,3,124,1
1,14,1,0,91,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,47,0
4,14,1,0,91,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,46,1
30,27,2,34,41,11,6,0,98,3,1,5,0,1,1,3,17,1,20,4,71,0
27,26,1,34,41,11,6,0,96,3,1,5,0,1,1,3,17,1,20,4,71,1
49,157,2,116,3246,85,0,66,885,92,7,10,0,16,44,6,29,0,44,4,411,0
79,157,2,84,3246,85,0,0,885,92,7,10,0,16,44,6,29,0,44,4,411,1
11,45,2,53,130,21,6,0,185,17,2,10,3,0,17,2,18,8,15,2,85,0
18,46,1,55,151,22,6,0,190,17,2,10,3,0,17,3,18,8,15,2,85,1
11,44,2,48,26,20,5,12,154,11,0,2,0,0,6,0,13,0,13,3,112,1
23,60,6,84,17,21,14,2,309,13,5,18,1,2,2,16,48,25,46,7,191,0
23,58,3,83,17,21,14,0,305,13,5,16,1,2,2,16,48,25,46,7,191,1
6,26,2,10,9,7,1,4,98,17,0,8,0,0,16,3,16,3,9,3,39,0
6,26,1,11,1,7,1,0,97,17,0,7,0,0,17,3,15,3,8,3,38,1
50,93,7,82,976,66,19,1,506,26,5,12,3,0,69,15,50,36,32,5,258,0
50,89,7,80,953,65,19,0,490,26,5,9,3,0,63,15,50,35,32,5,256,1
8,118,1,65,708,44,31,0,372,16,7,23,0,4,63,74,86,14,58,2,146,0
7,118,1,63,706,44,31,0,372,16,7,23,0,4,63,74,86,14,58,2,146,1
14,25,1,28,29,10,7,3,133,3,0,5,0,2,15,11,30,11,22,3,152,0
17,24,1,27,31,10,7,0,130,3,0,4,0,2,15,11,30,11,22,3,152,1
14,289,12,91,1107,61,35,9,980,231,6,16,0,2,0,70,96,3,68,7,221,1
5,5,3,4,2,5,2,0,36,2,0,0,0,0,0,0,2,0,2,0,30,0
5,5,2,2,4,5,2,0,35,2,0,0,0,0,0,0,1,0,2,0,30,1
40,44,6,47,329,40,30,0,422,15,0,3,0,0,0,1,41,0,64,2,253,0
25,44,4,46,329,40,29,0,414,15,0,3,0,0,0,1,39,0,61,2,251,1
24,98,13,52,364,35,49,16,449,16,4,16,6,45,11,124,111,40,77,6,246,0
16,98,7,49,364,35,49,0,449,16,4,16,6,43,11,122,111,40,77,6,245,1
14,21,2,31,28,9,6,6,119,8,1,4,3,0,9,5,30,1,24,3,117,0
22,20,2,30,28,9,6,0,116,8,1,3,3,0,9,5,29,1,23,2,116,1
38,43,10,52,118,25,9,2,245,12,3,12,0,2,14,6,25,4,17,5,161,0
28,43,9,51,118,25,9,0,245,12,3,12,0,2,16,6,25,6,17,5,161,1
7,22,1,19,11,7,4,1,115,6,3,2,2,0,21,3,34,10,21,6,59,1
19,51,2,34,65,15,11,11,232,27,0,26,0,1,53,22,63,25,41,4,111,0
20,50,1,33,65,15,11,0,229,26,0,25,0,1,53,21,63,25,41,4,111,1
4,24,2,4,0,15,4,0,140,6,6,1,0,3,0,18,28,10,16,3,131,0
4,24,2,4,0,15,4,0,140,6,6,1,0,3,0,18,28,10,16,3,131,1
22,143,4,80,264,69,36,11,1095,64,0,22,3,8,34,42,110,12,49,4,988,0
27,143,4,77,264,69,36,0,1095,64,0,22,3,8,34,42,110,12,49,4,990,1
